"PSPath","PSParentPath","PSChildName","PSDrive","PSProvider","PSIsContainer","Mode","ModeWithoutHardLink","VersionInfo","BaseName","Target","LinkType","Length","DirectoryName","Directory","IsReadOnly","FullName","Extension","Name","Exists","CreationTime","CreationTimeUtc","LastAccessTime","LastAccessTimeUtc","LastWriteTime","LastWriteTimeUtc","LinkTarget","Attributes"
"Microsoft.PowerShell.Core\FileSystem::D:\dev\40_PowerShell\tcs\data\input\Logs\20220329_061859_preprocessorCCM.log","Microsoft.PowerShell.Core\FileSystem::D:\dev\40_PowerShell\tcs\data\input\Logs","20220329_061859_preprocessorCCM.log","D","Microsoft.PowerShell.Core\FileSystem","False","-----","-----","File:             D:\dev\40_PowerShell\tcs\data\input\Logs\20220329_061859_preprocessorCCM.log
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","20220329_061859_preprocessorCCM",,,"253819","D:\dev\40_PowerShell\tcs\data\input\Logs","D:\dev\40_PowerShell\tcs\data\input\Logs","False","D:\dev\40_PowerShell\tcs\data\input\Logs\20220329_061859_preprocessorCCM.log",".log","20220329_061859_preprocessorCCM.log","True","29.03.2022 18:19:02","29.03.2022 16:19:02","20.04.2022 23:42:57","20.04.2022 21:42:57","29.03.2022 18:19:02","29.03.2022 16:19:02",,"Normal"
"Microsoft.PowerShell.Core\FileSystem::D:\dev\30_Perl\PerlSandBox\logs\TrancodeDT.log_info.log","Microsoft.PowerShell.Core\FileSystem::D:\dev\30_Perl\PerlSandBox\logs","TrancodeDT.log_info.log","D","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","File:             D:\dev\30_Perl\PerlSandBox\logs\TrancodeDT.log_info.log
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","TrancodeDT.log_info",,,"281349","D:\dev\30_Perl\PerlSandBox\logs","D:\dev\30_Perl\PerlSandBox\logs","False","D:\dev\30_Perl\PerlSandBox\logs\TrancodeDT.log_info.log",".log","TrancodeDT.log_info.log","True","02.08.2019 14:40:20","02.08.2019 12:40:20","02.12.2021 23:54:10","02.12.2021 22:54:10","03.06.2019 23:39:33","03.06.2019 21:39:33",,"Archive"
"Microsoft.PowerShell.Core\FileSystem::D:\dev\40_PowerShell\tcs\data\input\Logs\20220329_085345_preprocessorCCM.log","Microsoft.PowerShell.Core\FileSystem::D:\dev\40_PowerShell\tcs\data\input\Logs","20220329_085345_preprocessorCCM.log","D","Microsoft.PowerShell.Core\FileSystem","False","-----","-----","File:             D:\dev\40_PowerShell\tcs\data\input\Logs\20220329_085345_preprocessorCCM.log
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","20220329_085345_preprocessorCCM",,,"282616","D:\dev\40_PowerShell\tcs\data\input\Logs","D:\dev\40_PowerShell\tcs\data\input\Logs","False","D:\dev\40_PowerShell\tcs\data\input\Logs\20220329_085345_preprocessorCCM.log",".log","20220329_085345_preprocessorCCM.log","True","29.03.2022 20:53:46","29.03.2022 18:53:46","20.04.2022 23:42:57","20.04.2022 21:42:57","29.03.2022 20:53:46","29.03.2022 18:53:46",,"Normal"
"Microsoft.PowerShell.Core\FileSystem::D:\dev\40_PowerShell\tcs\data\input\Logs\20220329_082455_preprocessorCCM.log","Microsoft.PowerShell.Core\FileSystem::D:\dev\40_PowerShell\tcs\data\input\Logs","20220329_082455_preprocessorCCM.log","D","Microsoft.PowerShell.Core\FileSystem","False","-----","-----","File:             D:\dev\40_PowerShell\tcs\data\input\Logs\20220329_082455_preprocessorCCM.log
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","20220329_082455_preprocessorCCM",,,"282617","D:\dev\40_PowerShell\tcs\data\input\Logs","D:\dev\40_PowerShell\tcs\data\input\Logs","False","D:\dev\40_PowerShell\tcs\data\input\Logs\20220329_082455_preprocessorCCM.log",".log","20220329_082455_preprocessorCCM.log","True","29.03.2022 20:24:56","29.03.2022 18:24:56","20.04.2022 23:42:57","20.04.2022 21:42:57","29.03.2022 20:24:56","29.03.2022 18:24:56",,"Normal"
"Microsoft.PowerShell.Core\FileSystem::D:\dev\40_PowerShell\tcs\data\input\Logs\20220329_092950_preprocessorCCM.log","Microsoft.PowerShell.Core\FileSystem::D:\dev\40_PowerShell\tcs\data\input\Logs","20220329_092950_preprocessorCCM.log","D","Microsoft.PowerShell.Core\FileSystem","False","-----","-----","File:             D:\dev\40_PowerShell\tcs\data\input\Logs\20220329_092950_preprocessorCCM.log
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","20220329_092950_preprocessorCCM",,,"282861","D:\dev\40_PowerShell\tcs\data\input\Logs","D:\dev\40_PowerShell\tcs\data\input\Logs","False","D:\dev\40_PowerShell\tcs\data\input\Logs\20220329_092950_preprocessorCCM.log",".log","20220329_092950_preprocessorCCM.log","True","29.03.2022 21:29:52","29.03.2022 19:29:52","20.04.2022 23:42:58","20.04.2022 21:42:58","29.03.2022 21:29:52","29.03.2022 19:29:52",,"Normal"
"Microsoft.PowerShell.Core\FileSystem::D:\dev\40_PowerShell\tcs\data\input\Logs\20220329_082526_preprocessorCCM.log","Microsoft.PowerShell.Core\FileSystem::D:\dev\40_PowerShell\tcs\data\input\Logs","20220329_082526_preprocessorCCM.log","D","Microsoft.PowerShell.Core\FileSystem","False","-----","-----","File:             D:\dev\40_PowerShell\tcs\data\input\Logs\20220329_082526_preprocessorCCM.log
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","20220329_082526_preprocessorCCM",,,"287530","D:\dev\40_PowerShell\tcs\data\input\Logs","D:\dev\40_PowerShell\tcs\data\input\Logs","False","D:\dev\40_PowerShell\tcs\data\input\Logs\20220329_082526_preprocessorCCM.log",".log","20220329_082526_preprocessorCCM.log","True","29.03.2022 20:25:28","29.03.2022 18:25:28","20.04.2022 23:42:57","20.04.2022 21:42:57","29.03.2022 20:25:28","29.03.2022 18:25:28",,"Normal"
"Microsoft.PowerShell.Core\FileSystem::D:\dev\40_PowerShell\tcs\data\input\Logs\20220329_085502_preprocessorCCM.log","Microsoft.PowerShell.Core\FileSystem::D:\dev\40_PowerShell\tcs\data\input\Logs","20220329_085502_preprocessorCCM.log","D","Microsoft.PowerShell.Core\FileSystem","False","-----","-----","File:             D:\dev\40_PowerShell\tcs\data\input\Logs\20220329_085502_preprocessorCCM.log
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","20220329_085502_preprocessorCCM",,,"287531","D:\dev\40_PowerShell\tcs\data\input\Logs","D:\dev\40_PowerShell\tcs\data\input\Logs","False","D:\dev\40_PowerShell\tcs\data\input\Logs\20220329_085502_preprocessorCCM.log",".log","20220329_085502_preprocessorCCM.log","True","29.03.2022 20:55:04","29.03.2022 18:55:04","20.04.2022 23:42:58","20.04.2022 21:42:58","29.03.2022 20:55:04","29.03.2022 18:55:04",,"Normal"
"Microsoft.PowerShell.Core\FileSystem::D:\dev\60_Python\WeatherDB - Copie\logs\GetWeather.log","Microsoft.PowerShell.Core\FileSystem::D:\dev\60_Python\WeatherDB - Copie\logs","GetWeather.log","D","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","File:             D:\dev\60_Python\WeatherDB - Copie\logs\GetWeather.log
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","GetWeather",,,"288562","D:\dev\60_Python\WeatherDB - Copie\logs","D:\dev\60_Python\WeatherDB - Copie\logs","False","D:\dev\60_Python\WeatherDB - Copie\logs\GetWeather.log",".log","GetWeather.log","True","04.09.2021 18:40:50","04.09.2021 16:40:50","03.12.2021 00:09:49","02.12.2021 23:09:49","04.09.2021 18:40:50","04.09.2021 16:40:50",,"Archive"
"Microsoft.PowerShell.Core\FileSystem::D:\dev\40_PowerShell\tcs\data\input\Logs\20220329_051002_preprocessorCCM.log","Microsoft.PowerShell.Core\FileSystem::D:\dev\40_PowerShell\tcs\data\input\Logs","20220329_051002_preprocessorCCM.log","D","Microsoft.PowerShell.Core\FileSystem","False","-----","-----","File:             D:\dev\40_PowerShell\tcs\data\input\Logs\20220329_051002_preprocessorCCM.log
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","20220329_051002_preprocessorCCM",,,"302668","D:\dev\40_PowerShell\tcs\data\input\Logs","D:\dev\40_PowerShell\tcs\data\input\Logs","False","D:\dev\40_PowerShell\tcs\data\input\Logs\20220329_051002_preprocessorCCM.log",".log","20220329_051002_preprocessorCCM.log","True","29.03.2022 17:10:04","29.03.2022 15:10:04","20.04.2022 23:42:57","20.04.2022 21:42:57","29.03.2022 17:10:04","29.03.2022 15:10:04",,"Normal"
"Microsoft.PowerShell.Core\FileSystem::D:\dev\40_PowerShell\tcs\data\input\Logs\20220329_060015_preprocessorCCM.log","Microsoft.PowerShell.Core\FileSystem::D:\dev\40_PowerShell\tcs\data\input\Logs","20220329_060015_preprocessorCCM.log","D","Microsoft.PowerShell.Core\FileSystem","False","-----","-----","File:             D:\dev\40_PowerShell\tcs\data\input\Logs\20220329_060015_preprocessorCCM.log
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","20220329_060015_preprocessorCCM",,,"302668","D:\dev\40_PowerShell\tcs\data\input\Logs","D:\dev\40_PowerShell\tcs\data\input\Logs","False","D:\dev\40_PowerShell\tcs\data\input\Logs\20220329_060015_preprocessorCCM.log",".log","20220329_060015_preprocessorCCM.log","True","29.03.2022 18:00:18","29.03.2022 16:00:18","20.04.2022 23:42:57","20.04.2022 21:42:57","29.03.2022 18:00:18","29.03.2022 16:00:18",,"Normal"
"Microsoft.PowerShell.Core\FileSystem::D:\dev\40_PowerShell\tcs\data\input\Logs\20220329_052836_preprocessorCCM.log","Microsoft.PowerShell.Core\FileSystem::D:\dev\40_PowerShell\tcs\data\input\Logs","20220329_052836_preprocessorCCM.log","D","Microsoft.PowerShell.Core\FileSystem","False","-----","-----","File:             D:\dev\40_PowerShell\tcs\data\input\Logs\20220329_052836_preprocessorCCM.log
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","20220329_052836_preprocessorCCM",,,"302668","D:\dev\40_PowerShell\tcs\data\input\Logs","D:\dev\40_PowerShell\tcs\data\input\Logs","False","D:\dev\40_PowerShell\tcs\data\input\Logs\20220329_052836_preprocessorCCM.log",".log","20220329_052836_preprocessorCCM.log","True","29.03.2022 17:28:38","29.03.2022 15:28:38","20.04.2022 23:42:57","20.04.2022 21:42:57","29.03.2022 17:28:38","29.03.2022 15:28:38",,"Normal"
"Microsoft.PowerShell.Core\FileSystem::D:\dev\40_PowerShell\tcs\data\input\Logs\20220329_085645_preprocessorCCM.log","Microsoft.PowerShell.Core\FileSystem::D:\dev\40_PowerShell\tcs\data\input\Logs","20220329_085645_preprocessorCCM.log","D","Microsoft.PowerShell.Core\FileSystem","False","-----","-----","File:             D:\dev\40_PowerShell\tcs\data\input\Logs\20220329_085645_preprocessorCCM.log
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","20220329_085645_preprocessorCCM",,,"311902","D:\dev\40_PowerShell\tcs\data\input\Logs","D:\dev\40_PowerShell\tcs\data\input\Logs","False","D:\dev\40_PowerShell\tcs\data\input\Logs\20220329_085645_preprocessorCCM.log",".log","20220329_085645_preprocessorCCM.log","True","29.03.2022 20:56:48","29.03.2022 18:56:48","20.04.2022 23:42:58","20.04.2022 21:42:58","29.03.2022 20:56:48","29.03.2022 18:56:48",,"Normal"
"Microsoft.PowerShell.Core\FileSystem::D:\dev\40_PowerShell\tcs\data\input\Logs\20220329_082529_preprocessorCCM.log","Microsoft.PowerShell.Core\FileSystem::D:\dev\40_PowerShell\tcs\data\input\Logs","20220329_082529_preprocessorCCM.log","D","Microsoft.PowerShell.Core\FileSystem","False","-----","-----","File:             D:\dev\40_PowerShell\tcs\data\input\Logs\20220329_082529_preprocessorCCM.log
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","20220329_082529_preprocessorCCM",,,"311903","D:\dev\40_PowerShell\tcs\data\input\Logs","D:\dev\40_PowerShell\tcs\data\input\Logs","False","D:\dev\40_PowerShell\tcs\data\input\Logs\20220329_082529_preprocessorCCM.log",".log","20220329_082529_preprocessorCCM.log","True","29.03.2022 20:25:30","29.03.2022 18:25:30","20.04.2022 23:42:57","20.04.2022 21:42:57","29.03.2022 20:25:30","29.03.2022 18:25:30",,"Normal"
"Microsoft.PowerShell.Core\FileSystem::D:\dev\40_PowerShell\tcs\data\input\Logs\20220329_061921_preprocessorCCM.log","Microsoft.PowerShell.Core\FileSystem::D:\dev\40_PowerShell\tcs\data\input\Logs","20220329_061921_preprocessorCCM.log","D","Microsoft.PowerShell.Core\FileSystem","False","-----","-----","File:             D:\dev\40_PowerShell\tcs\data\input\Logs\20220329_061921_preprocessorCCM.log
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","20220329_061921_preprocessorCCM",,,"334877","D:\dev\40_PowerShell\tcs\data\input\Logs","D:\dev\40_PowerShell\tcs\data\input\Logs","False","D:\dev\40_PowerShell\tcs\data\input\Logs\20220329_061921_preprocessorCCM.log",".log","20220329_061921_preprocessorCCM.log","True","29.03.2022 18:19:24","29.03.2022 16:19:24","20.04.2022 23:42:57","20.04.2022 21:42:57","29.03.2022 18:19:24","29.03.2022 16:19:24",,"Normal"
"Microsoft.PowerShell.Core\FileSystem::D:\dev\40_PowerShell\tcs\data\input\Logs\20220329_091929_preprocessorCCM.log","Microsoft.PowerShell.Core\FileSystem::D:\dev\40_PowerShell\tcs\data\input\Logs","20220329_091929_preprocessorCCM.log","D","Microsoft.PowerShell.Core\FileSystem","False","-----","-----","File:             D:\dev\40_PowerShell\tcs\data\input\Logs\20220329_091929_preprocessorCCM.log
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","20220329_091929_preprocessorCCM",,,"334878","D:\dev\40_PowerShell\tcs\data\input\Logs","D:\dev\40_PowerShell\tcs\data\input\Logs","False","D:\dev\40_PowerShell\tcs\data\input\Logs\20220329_091929_preprocessorCCM.log",".log","20220329_091929_preprocessorCCM.log","True","29.03.2022 21:19:32","29.03.2022 19:19:32","20.04.2022 23:42:58","20.04.2022 21:42:58","29.03.2022 21:19:32","29.03.2022 19:19:32",,"Normal"
"Microsoft.PowerShell.Core\FileSystem::D:\dev\40_PowerShell\tcs\data\input\Logs\20220329_061732_preprocessorCCM.log","Microsoft.PowerShell.Core\FileSystem::D:\dev\40_PowerShell\tcs\data\input\Logs","20220329_061732_preprocessorCCM.log","D","Microsoft.PowerShell.Core\FileSystem","False","-----","-----","File:             D:\dev\40_PowerShell\tcs\data\input\Logs\20220329_061732_preprocessorCCM.log
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","20220329_061732_preprocessorCCM",,,"337338","D:\dev\40_PowerShell\tcs\data\input\Logs","D:\dev\40_PowerShell\tcs\data\input\Logs","False","D:\dev\40_PowerShell\tcs\data\input\Logs\20220329_061732_preprocessorCCM.log",".log","20220329_061732_preprocessorCCM.log","True","29.03.2022 18:17:34","29.03.2022 16:17:34","20.04.2022 23:42:57","20.04.2022 21:42:57","29.03.2022 18:17:34","29.03.2022 16:17:34",,"Normal"
"Microsoft.PowerShell.Core\FileSystem::D:\dev\40_PowerShell\tcs\data\input\Logs\20220329_091631_preprocessorCCM.log","Microsoft.PowerShell.Core\FileSystem::D:\dev\40_PowerShell\tcs\data\input\Logs","20220329_091631_preprocessorCCM.log","D","Microsoft.PowerShell.Core\FileSystem","False","-----","-----","File:             D:\dev\40_PowerShell\tcs\data\input\Logs\20220329_091631_preprocessorCCM.log
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","20220329_091631_preprocessorCCM",,,"338646","D:\dev\40_PowerShell\tcs\data\input\Logs","D:\dev\40_PowerShell\tcs\data\input\Logs","False","D:\dev\40_PowerShell\tcs\data\input\Logs\20220329_091631_preprocessorCCM.log",".log","20220329_091631_preprocessorCCM.log","True","29.03.2022 21:16:34","29.03.2022 19:16:34","20.04.2022 23:42:58","20.04.2022 21:42:58","29.03.2022 21:16:34","29.03.2022 19:16:34",,"Normal"
"Microsoft.PowerShell.Core\FileSystem::D:\dev\40_PowerShell\tcs\data\input\Logs\20220329_063522_preprocessorCCM.log","Microsoft.PowerShell.Core\FileSystem::D:\dev\40_PowerShell\tcs\data\input\Logs","20220329_063522_preprocessorCCM.log","D","Microsoft.PowerShell.Core\FileSystem","False","-----","-----","File:             D:\dev\40_PowerShell\tcs\data\input\Logs\20220329_063522_preprocessorCCM.log
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","20220329_063522_preprocessorCCM",,,"347780","D:\dev\40_PowerShell\tcs\data\input\Logs","D:\dev\40_PowerShell\tcs\data\input\Logs","False","D:\dev\40_PowerShell\tcs\data\input\Logs\20220329_063522_preprocessorCCM.log",".log","20220329_063522_preprocessorCCM.log","True","29.03.2022 18:35:24","29.03.2022 16:35:24","20.04.2022 23:42:57","20.04.2022 21:42:57","29.03.2022 18:35:24","29.03.2022 16:35:24",,"Normal"
